1992,8,11,692.72
1992,8,12,692.25
1992,8,13,694.28
1992,8,14,692.51
1992,8,15,693.25
1992,8,16,693.25
1992,8,17,693.25
1992,8,18,693.25
1992,8,19,693.69
1992,8,20,692.48
1992,8,21,692.56
1992,8,22,693.94
1992,8,23,693.94
1992,8,24,693.94
1992,8,25,689.56
1992,8,26,689.21
1992,8,27,689.45
1992,8,28,690.30
1992,8,29,691.68
1992,8,30,691.68
1992,8,31,691.68
1992,9,1,691.90
1992,9,2,692.89
1992,9,3,693.02
1992,9,4,695.62
1992,9,5,696.77
1992,9,6,696.77
1992,9,7,696.77
1992,9,8,697.69
1992,9,9,698.28
1992,9,10,695.38
1992,9,11,695.54
1992,9,12,696.39
1992,9,13,696.39
1992,9,14,696.39
1992,9,15,696.29
1992,9,16,696.84
1992,9,17,695.70
1992,9,18,696.66
1992,9,19,696.42
1992,9,20,696.42
1992,9,21,696.42
1992,9,22,699.16
1992,9,23,697.77
1992,9,24,698.40
1992,9,25,697.01
1992,9,26,704.80
1992,9,27,704.80
1992,9,28,704.80
1992,9,29,701.00
1992,9,30,702.81
1992,10,1,699.70
1992,10,2,703.08
1992,10,3,710.22
1992,10,4,710.22
1992,10,5,710.22
1992,10,6,704.52
1992,10,7,703.66
1992,10,8,702.71
1992,10,9,704.06
1992,10,10,701.88
1992,10,11,701.88
1992,10,12,701.88
1992,10,13,701.88
1992,10,14,702.48
1992,10,15,705.52
1992,10,16,708.21
1992,10,17,707.13
1992,10,18,707.13
1992,10,19,707.13
1992,10,20,707.35
1992,10,21,706.06
1992,10,22,709.22
1992,10,23,710.19
1992,10,24,712.04
1992,10,25,712.04
1992,10,26,712.04
1992,10,27,713.55
1992,10,28,716.39
1992,10,29,715.31
1992,10,30,717.37
1992,10,31,716.88
1992,11,1,716.88
1992,11,2,716.88
1992,11,3,716.88
1992,11,4,718.98
1992,11,5,719.21
1992,11,6,720.96
1992,11,7,722.57
1992,11,8,722.57
1992,11,9,722.57
1992,11,10,720.48
1992,11,11,722.37
1992,11,12,723.72
1992,11,13,722.72
1992,11,14,724.07
1992,11,15,724.07
1992,11,16,724.07
1992,11,17,724.07
1992,11,18,730.11
1992,11,19,724.97
1992,11,20,724.90
1992,11,21,721.98
1992,11,22,721.98
1992,11,23,721.98
1992,11,24,726.97
1992,11,25,720.63
1992,11,26,721.47
1992,11,27,722.61
1992,11,28,725.45
1992,11,29,725.45
1992,11,30,725.45
1992,12,1,729.42
1992,12,2,725.75
1992,12,3,729.74
1992,12,4,738.19
1992,12,5,736.29
1992,12,6,736.29
1992,12,7,736.29
1992,12,8,732.11
1992,12,9,732.11
1992,12,10,732.40
1992,12,11,727.21
1992,12,12,729.80
1992,12,13,729.80
1992,12,14,729.80
1992,12,15,732.69
1992,12,16,736.20
1992,12,17,734.98
1992,12,18,732.54
1992,12,19,735.31
1992,12,20,735.31
1992,12,21,735.31
1992,12,22,736.82
1992,12,23,735.00
1992,12,24,735.19
1992,12,25,735.19
1992,12,26,735.19
1992,12,27,735.19
1992,12,28,735.19
1992,12,29,737.44
1992,12,30,737.98
1992,12,31,737.98
1993,1,1,737.98
1993,1,2,737.98
1993,1,3,737.98
1993,1,4,737.98
1993,1,5,737.55
1993,1,6,738.65
1993,1,7,740.08
1993,1,8,742.61
1993,1,9,746.63
1993,1,10,746.63
1993,1,11,746.63
1993,1,12,746.63
1993,1,13,749.63
1993,1,14,748.98
1993,1,15,746.71
1993,1,16,746.39
1993,1,17,746.39
1993,1,18,746.39
1993,1,19,747.20
1993,1,20,748.07
1993,1,21,750.06
1993,1,22,750.00
1993,1,23,748.56
1993,1,24,748.56
1993,1,25,748.56
1993,1,26,747.25
1993,1,27,747.13
1993,1,28,746.21
1993,1,29,745.14
1993,1,30,746.05
1993,1,31,746.05
1993,2,1,746.05
1993,2,2,745.27
1993,2,3,745.64
1993,2,4,745.73
1993,2,5,745.79
1993,2,6,746.56
1993,2,7,746.56
1993,2,8,746.56
1993,2,9,745.45
1993,2,10,745.49
1993,2,11,745.38
1993,2,12,748.22
1993,2,13,748.88
1993,2,14,748.88
1993,2,15,748.88
1993,2,16,748.18
1993,2,17,749.69
1993,2,18,750.75
1993,2,19,752.47
1993,2,20,751.96
1993,2,21,751.96
1993,2,22,751.96
1993,2,23,752.52
1993,2,24,753.33
1993,2,25,755.07
1993,2,26,759.20
1993,2,27,758.03
1993,2,28,758.03
1993,3,1,758.03
1993,3,2,757.89
1993,3,3,760.71
1993,3,4,762.68
1993,3,5,762.04
1993,3,6,762.20
1993,3,7,762.20
1993,3,8,762.20
1993,3,9,763.38
1993,3,10,763.90
1993,3,11,764.74
1993,3,12,765.19
1993,3,13,764.79
1993,3,14,764.79
1993,3,15,764.79
1993,3,16,764.29
1993,3,17,765.06
1993,3,18,766.12
1993,3,19,766.42
1993,3,20,766.84
1993,3,21,766.84
1993,3,22,766.84
1993,3,23,766.84
1993,3,24,766.63
1993,3,25,766.91
1993,3,26,767.99
1993,3,27,767.40
1993,3,28,767.40
1993,3,29,767.40
1993,3,30,766.79
1993,3,31,766.41
1993,4,1,766.44
1993,4,2,767.98
1993,4,3,768.46
1993,4,4,768.46
1993,4,5,768.46
1993,4,6,768.31
1993,4,7,768.52
1993,4,8,768.60
1993,4,9,768.60
1993,4,10,768.60
1993,4,11,768.60
1993,4,12,768.60
1993,4,13,769.34
1993,4,14,769.80
1993,4,15,771.56
1993,4,16,772.71
1993,4,17,773.22
1993,4,18,773.22
1993,4,19,773.22
1993,4,20,773.70
1993,4,21,773.97
1993,4,22,774.34
1993,4,23,775.05
1993,4,24,775.32
1993,4,25,775.32
1993,4,26,775.32
1993,4,27,775.20
1993,4,28,774.52
1993,4,29,773.78
1993,4,30,774.94
1993,5,1,773.82
1993,5,2,773.82
1993,5,3,773.82
1993,5,4,775.53
1993,5,5,776.99
1993,5,6,777.88
1993,5,7,778.17
1993,5,8,777.17
1993,5,9,777.17
1993,5,10,777.17
1993,5,11,777.75
1993,5,12,779.41
1993,5,13,780.49
1993,5,14,780.80
1993,5,15,780.79
1993,5,16,780.79
1993,5,17,780.79
1993,5,18,781.42
1993,5,19,781.80
1993,5,20,781.84
1993,5,21,781.94
1993,5,22,782.00
1993,5,23,782.00
1993,5,24,782.00
1993,5,25,782.00
1993,5,26,783.15
1993,5,27,782.85
1993,5,28,780.78
1993,5,29,779.56
1993,5,30,779.56
1993,5,31,779.56
1993,6,1,779.00
1993,6,2,779.01
1993,6,3,777.82
1993,6,4,778.12
1993,6,5,780.60
1993,6,6,780.60
1993,6,7,780.60
1993,6,8,782.29
1993,6,9,784.62
1993,6,10,784.95
1993,6,11,785.79
1993,6,12,784.80
1993,6,13,784.80
1993,6,14,784.80
1993,6,15,784.80
1993,6,16,785.90
1993,6,17,786.64
1993,6,18,787.49
1993,6,19,786.77
1993,6,20,786.77
1993,6,21,786.77
1993,6,22,786.77
1993,6,23,787.06
1993,6,24,786.42
1993,6,25,786.72
1993,6,26,786.96
1993,6,27,786.96
1993,6,28,786.96
1993,6,29,786.80
1993,6,30,787.12
1993,7,1,786.10
1993,7,2,787.51
1993,7,3,788.65
1993,7,4,788.65
1993,7,5,788.65
1993,7,6,788.65
1993,7,7,789.47
1993,7,8,790.58
1993,7,9,791.73
1993,7,10,793.18
1993,7,11,793.18
1993,7,12,793.18
1993,7,13,794.67
1993,7,14,795.66
1993,7,15,797.00
1993,7,16,797.06
1993,7,17,797.31
1993,7,18,797.31
1993,7,19,797.31
1993,7,20,797.41
1993,7,21,797.41
1993,7,22,797.63
1993,7,23,798.17
1993,7,24,798.83
1993,7,25,798.83
1993,7,26,798.83
1993,7,27,799.17
1993,7,28,799.96
1993,7,29,800.42
1993,7,30,801.04
1993,7,31,801.35
1993,8,1,801.35
1993,8,2,801.35
1993,8,3,801.15
1993,8,4,801.86
1993,8,5,801.82
1993,8,6,801.86
1993,8,7,801.78
1993,8,8,801.78
1993,8,9,801.78
1993,8,10,802.30
1993,8,11,803.22
1993,8,12,804.48
1993,8,13,804.93
1993,8,14,804.51
1993,8,15,804.51
1993,8,16,804.51
1993,8,17,804.51
1993,8,18,804.76
1993,8,19,805.62
1993,8,20,806.15
1993,8,21,806.72
1993,8,22,806.72
1993,8,23,806.72
1993,8,24,807.04
1993,8,25,807.57
1993,8,26,807.77
1993,8,27,807.55
1993,8,28,807.53
1993,8,29,807.53
1993,8,30,807.53
1993,8,31,806.86
1993,9,1,806.83
1993,9,2,808.04
1993,9,3,807.96
1993,9,4,807.68
1993,9,5,807.68
1993,9,6,807.68
1993,9,7,807.62
1993,9,8,808.24
1993,9,9,809.33
1993,9,10,810.25
1993,9,11,810.03
1993,9,12,810.03
1993,9,13,810.03
1993,9,14,810.09
1993,9,15,810.81
1993,9,16,811.75
1993,9,17,811.93
1993,9,18,811.18
1993,9,19,811.18
1993,9,20,811.18
1993,9,21,810.88
1993,9,22,809.75
1993,9,23,810.04
1993,9,24,810.55
1993,9,25,809.93
1993,9,26,809.93
1993,9,27,809.93
1993,9,28,809.55
1993,9,29,809.69
1993,9,30,810.84
1993,10,1,811.31
1993,10,2,812.29
1993,10,3,812.29
1993,10,4,812.29
1993,10,5,812.27
1993,10,6,812.75
1993,10,7,812.54
1993,10,8,811.91
1993,10,9,811.28
1993,10,10,811.28
1993,10,11,811.28
1993,10,12,811.19
1993,10,13,811.47
1993,10,14,811.46
1993,10,15,812.41
1993,10,16,813.28
1993,10,17,813.28
1993,10,18,813.28
1993,10,19,813.28
1993,10,20,813.79
1993,10,21,816.41
1993,10,22,819.26
1993,10,23,819.41
1993,10,24,819.41
1993,10,25,819.41
1993,10,26,819.44
1993,10,27,819.55
1993,10,28,818.98
1993,10,29,818.06
1993,10,30,817.03
1993,10,31,817.03
1993,11,1,817.03
1993,11,2,817.03
1993,11,3,816.70
1993,11,4,817.01
1993,11,5,816.79
1993,11,6,815.70
1993,11,7,815.70
1993,11,8,815.70
1993,11,9,814.26
1993,11,10,813.95
1993,11,11,811.07
1993,11,12,809.87
1993,11,13,809.95
1993,11,14,809.95
1993,11,15,809.95
1993,11,16,809.95
1993,11,17,815.18
1993,11,18,816.32
1993,11,19,816.62
1993,11,20,817.06
1993,11,21,817.06
1993,11,22,817.06
1993,11,23,814.48
1993,11,24,812.12
1993,11,25,811.67
1993,11,26,812.04
1993,11,27,812.11
1993,11,28,812.11
1993,11,29,812.11
1993,11,30,811.73
1993,12,1,812.21
1993,12,2,811.78
1993,12,3,809.63
1993,12,4,806.49
1993,12,5,806.49
1993,12,6,806.49
1993,12,7,803.10
1993,12,8,800.60
1993,12,9,800.60
1993,12,10,798.51
1993,12,11,797.53
1993,12,12,797.53
1993,12,13,797.53
1993,12,14,798.20
1993,12,15,798.12
1993,12,16,799.43
1993,12,17,804.89
1993,12,18,806.50
1993,12,19,806.50
1993,12,20,806.50
1993,12,21,803.81
1993,12,22,802.46
1993,12,23,801.40
1993,12,24,801.69
1993,12,25,801.69
1993,12,26,801.69
1993,12,27,801.69
1993,12,28,809.13
1993,12,29,802.33
1993,12,30,802.71
1993,12,31,804.33
1994,1,1,804.33
1994,1,2,804.33
1994,1,3,804.33
1994,1,4,805.91
1994,1,5,810.01
1994,1,6,814.21
1994,1,7,818.83
1994,1,8,818.89
1994,1,9,818.89
1994,1,10,818.89
1994,1,11,818.89
1994,1,12,818.50
1994,1,13,819.81
1994,1,14,820.10
1994,1,15,815.81
1994,1,16,815.81
1994,1,17,815.81
1994,1,18,816.91
1994,1,19,816.15
1994,1,20,814.56
1994,1,21,815.91
1994,1,22,815.65
1994,1,23,815.65
1994,1,24,815.65
1994,1,25,816.69
1994,1,26,819.10
1994,1,27,821.52
1994,1,28,821.72
1994,1,29,818.38
1994,1,30,818.38
1994,1,31,818.38
1994,2,1,817.00
1994,2,2,819.27
1994,2,3,817.96
1994,2,4,817.69
1994,2,5,818.00
1994,2,6,818.00
1994,2,7,818.00
1994,2,8,817.64
1994,2,9,817.81
1994,2,10,817.88
1994,2,11,817.88
1994,2,12,817.78
1994,2,13,817.78
1994,2,14,817.78
1994,2,15,817.59
1994,2,16,816.92
1994,2,17,816.10
1994,2,18,815.19
1994,2,19,814.13
1994,2,20,814.13
1994,2,21,814.13
1994,2,22,816.04
1994,2,23,818.33
1994,2,24,820.76
1994,2,25,819.68
1994,2,26,819.70
1994,2,27,819.70
1994,2,28,819.70
1994,3,1,820.12
1994,3,2,819.83
1994,3,3,819.61
1994,3,4,818.70
1994,3,5,817.86
1994,3,6,817.86
1994,3,7,817.86
1994,3,8,817.76
1994,3,9,818.02
1994,3,10,818.37
1994,3,11,818.46
1994,3,12,818.62
1994,3,13,818.62
1994,3,14,818.62
1994,3,15,818.69
1994,3,16,818.49
1994,3,17,820.44
1994,3,18,820.91
1994,3,19,821.34
1994,3,20,821.34
1994,3,21,821.34
1994,3,22,821.34
1994,3,23,821.73
1994,3,24,821.82
1994,3,25,821.70
1994,3,26,821.14
1994,3,27,821.14
1994,3,28,821.14
1994,3,29,820.63
1994,3,30,820.78
1994,3,31,819.51
1994,4,1,819.51
1994,4,2,819.51
1994,4,3,819.51
1994,4,4,819.51
1994,4,5,820.21
1994,4,6,820.93
1994,4,7,822.57
1994,4,8,825.28
1994,4,9,828.92
1994,4,10,828.92
1994,4,11,828.92
1994,4,12,829.32
1994,4,13,828.81
1994,4,14,827.96
1994,4,15,827.44
1994,4,16,827.93
1994,4,17,827.93
1994,4,18,827.93
1994,4,19,829.47
1994,4,20,831.24
1994,4,21,834.30
1994,4,22,838.25
1994,4,23,836.96
1994,4,24,836.96
1994,4,25,836.96
1994,4,26,835.40
1994,4,27,837.31
1994,4,28,838.28
1994,4,29,837.27
1994,4,30,836.86
1994,5,1,836.86
1994,5,2,836.86
1994,5,3,838.04
1994,5,4,839.14
1994,5,5,841.00
1994,5,6,841.25
1994,5,7,841.70
1994,5,8,841.70
1994,5,9,841.70
1994,5,10,841.27
1994,5,11,841.33
1994,5,12,841.92
1994,5,13,843.24
1994,5,14,842.23
1994,5,15,842.23
1994,5,16,842.23
1994,5,17,842.23
1994,5,18,842.21
1994,5,19,842.83
1994,5,20,842.64
1994,5,21,842.33
1994,5,22,842.33
1994,5,23,842.33
1994,5,24,842.92
1994,5,25,843.08
1994,5,26,842.22
1994,5,27,841.86
1994,5,28,840.93
1994,5,29,840.93
1994,5,30,840.93
1994,5,31,841.12
1994,6,1,841.93
1994,6,2,842.00
1994,6,3,841.44
1994,6,4,840.37
1994,6,5,840.37
1994,6,6,840.37
1994,6,7,840.37
1994,6,8,839.56
1994,6,9,838.03
1994,6,10,834.96
1994,6,11,833.19
1994,6,12,833.19
1994,6,13,833.19
1994,6,14,833.19
1994,6,15,833.16
1994,6,16,833.35
1994,6,17,831.28
1994,6,18,826.61
1994,6,19,826.61
1994,6,20,826.61
1994,6,21,828.94
1994,6,22,826.90
1994,6,23,824.76
1994,6,24,822.87
1994,6,25,821.00
1994,6,26,821.00
1994,6,27,821.00
1994,6,28,820.13
1994,6,29,818.73
1994,6,30,819.64
1994,7,1,818.05
1994,7,2,817.92
1994,7,3,817.92
1994,7,4,817.92
1994,7,5,817.92
1994,7,6,818.45
1994,7,7,820.42
1994,7,8,820.24
1994,7,9,822.34
1994,7,10,822.34
1994,7,11,822.34
1994,7,12,822.14
1994,7,13,823.12
1994,7,14,822.79
1994,7,15,822.28
1994,7,16,821.04
1994,7,17,821.04
1994,7,18,821.04
1994,7,19,818.44
1994,7,20,817.49
1994,7,21,817.49
1994,7,22,817.18
1994,7,23,816.68
1994,7,24,816.68
1994,7,25,816.68
1994,7,26,816.34
1994,7,27,815.75
1994,7,28,815.80
1994,7,29,815.62
1994,7,30,815.62
1994,7,31,815.62
1994,8,1,815.62
1994,8,2,815.89
1994,8,3,814.53
1994,8,4,812.69
1994,8,5,812.57
1994,8,6,811.91
1994,8,7,811.91
1994,8,8,811.91
1994,8,9,812.39
1994,8,10,813.64
1994,8,11,815.40
1994,8,12,815.84
1994,8,13,814.94
1994,8,14,814.94
1994,8,15,814.94
1994,8,16,814.94
1994,8,17,814.40
1994,8,18,813.93
1994,8,19,813.88
1994,8,20,813.76
1994,8,21,813.76
1994,8,22,813.76
1994,8,23,815.20
1994,8,24,816.58
1994,8,25,816.77
1994,8,26,817.40
1994,8,27,816.29
1994,8,28,816.29
1994,8,29,816.29
1994,8,30,816.18
1994,8,31,816.30
1994,9,1,816.08
1994,9,2,817.64
1994,9,3,818.81
1994,9,4,818.81
1994,9,5,818.81
1994,9,6,817.80
1994,9,7,818.21
1994,9,8,819.24
1994,9,9,820.02
1994,9,10,820.26
1994,9,11,820.26
1994,9,12,820.26
1994,9,13,821.62
1994,9,14,824.34
1994,9,15,827.86
1994,9,16,833.10
1994,9,17,837.21
1994,9,18,837.21
1994,9,19,837.21
1994,9,20,838.63
1994,9,21,841.82
1994,9,22,842.70
1994,9,23,841.53
1994,9,24,839.46
1994,9,25,839.46
1994,9,26,839.46
1994,9,27,840.23
1994,9,28,841.51
1994,9,29,841.32
1994,9,30,842.00
1994,10,1,843.00
1994,10,2,843.00
1994,10,3,843.00
1994,10,4,843.65
1994,10,5,844.40
1994,10,6,842.54
1994,10,7,840.06
1994,10,8,836.80
1994,10,9,836.80
1994,10,10,836.80
1994,10,11,835.59
1994,10,12,835.38
1994,10,13,836.40
1994,10,14,836.01
1994,10,15,834.83
1994,10,16,834.83
1994,10,17,834.83
1994,10,18,834.83
1994,10,19,835.33
1994,10,20,836.72
1994,10,21,838.32
1994,10,22,841.41
1994,10,23,841.41
1994,10,24,841.41
1994,10,25,842.60
1994,10,26,843.48
1994,10,27,841.32
1994,10,28,840.05
1994,10,29,838.55
1994,10,30,838.55
1994,10,31,838.55
1994,11,1,837.62
1994,11,2,837.79
1994,11,3,836.18
1994,11,4,833.19
1994,11,5,831.25
1994,11,6,831.25
1994,11,7,831.25
1994,11,8,831.25
1994,11,9,829.09
1994,11,10,826.84
1994,11,11,825.17
1994,11,12,825.87
1994,11,13,825.87
1994,11,14,825.87
1994,11,15,825.87
1994,11,16,826.45
1994,11,17,828.74
1994,11,18,830.49
1994,11,19,828.46
1994,11,20,828.46
1994,11,21,828.46
1994,11,22,829.08
1994,11,23,830.74
1994,11,24,828.67
1994,11,25,828.76
1994,11,26,828.42
1994,11,27,828.42
1994,11,28,828.42
1994,11,29,828.66
1994,11,30,829.03
1994,12,1,829.29
1994,12,2,829.56
1994,12,3,830.00
1994,12,4,830.00
1994,12,5,830.00
1994,12,6,830.37
1994,12,7,830.85
1994,12,8,831.10
1994,12,9,831.10
1994,12,10,831.49
1994,12,11,831.49
1994,12,12,831.49
1994,12,13,831.91
1994,12,14,824.68
1994,12,15,825.00
1994,12,16,827.60
1994,12,17,829.72
1994,12,18,829.72
1994,12,19,829.72
1994,12,20,831.06
1994,12,21,830.16
1994,12,22,827.95
1994,12,23,827.70
1994,12,24,826.47
1994,12,25,826.47
1994,12,26,826.47
1994,12,27,827.33
1994,12,28,829.95
1994,12,29,831.60
1994,12,30,831.27
1994,12,31,831.27
1995,1,1,831.27
1995,1,2,831.27
1995,1,3,833.18
1995,1,4,835.38
1995,1,5,838.33
1995,1,6,838.87
1995,1,7,837.07
1995,1,8,837.07
1995,1,9,837.07
1995,1,10,837.07
1995,1,11,840.36
1995,1,12,843.69
1995,1,13,841.52
1995,1,14,843.70
1995,1,15,843.70
1995,1,16,843.70
1995,1,17,846.61
1995,1,18,847.61
1995,1,19,850.26
1995,1,20,852.68
1995,1,21,855.54
1995,1,22,855.54
1995,1,23,855.54
1995,1,24,855.49
1995,1,25,856.65
1995,1,26,857.56
1995,1,27,859.30
1995,1,28,857.83
1995,1,29,857.83
1995,1,30,857.83
1995,1,31,856.41
1995,2,1,857.16
1995,2,2,855.76
1995,2,3,852.22
1995,2,4,848.82
1995,2,5,848.82
1995,2,6,848.82
1995,2,7,848.27
1995,2,8,848.43
1995,2,9,847.04
1995,2,10,845.73
1995,2,11,845.37
1995,2,12,845.37
1995,2,13,845.37
1995,2,14,846.20
1995,2,15,848.15
1995,2,16,848.52
1995,2,17,848.90
1995,2,18,849.41
1995,2,19,849.41
1995,2,20,849.41
1995,2,21,851.88
1995,2,22,853.63
1995,2,23,855.32
1995,2,24,855.48
1995,2,25,854.71
1995,2,26,854.71
1995,2,27,854.71
1995,2,28,856.99
1995,3,1,857.85
1995,3,2,858.87
1995,3,3,861.33
1995,3,4,859.65
1995,3,5,859.65
1995,3,6,859.65
1995,3,7,858.95
1995,3,8,861.13
1995,3,9,862.41
1995,3,10,863.06
1995,3,11,865.36
1995,3,12,865.36
1995,3,13,865.36
1995,3,14,865.92
1995,3,15,866.96
1995,3,16,866.40
1995,3,17,865.63
1995,3,18,863.77
1995,3,19,863.77
1995,3,20,863.77
1995,3,21,863.77
1995,3,22,865.89
1995,3,23,867.81
1995,3,24,868.95
1995,3,25,869.22
1995,3,26,869.22
1995,3,27,869.22
1995,3,28,870.14
1995,3,29,872.57
1995,3,30,876.21
1995,3,31,880.23
1995,4,1,878.18
1995,4,2,878.18
1995,4,3,878.18
1995,4,4,876.00
1995,4,5,874.30
1995,4,6,871.60
1995,4,7,868.96
1995,4,8,869.15
1995,4,9,869.15
1995,4,10,869.15
1995,4,11,866.78
1995,4,12,868.80
1995,4,13,866.25
1995,4,14,866.25
1995,4,15,866.25
1995,4,16,866.25
1995,4,17,866.25
1995,4,18,871.87
1995,4,19,874.37
1995,4,20,874.35
1995,4,21,877.38
1995,4,22,876.55
1995,4,23,876.55
1995,4,24,876.55
1995,4,25,878.20
1995,4,26,876.32
1995,4,27,875.78
1995,4,28,876.21
1995,4,29,877.90
1995,4,30,877.90
1995,5,1,877.90
1995,5,2,877.90
1995,5,3,880.63
1995,5,4,882.97
1995,5,5,882.24
1995,5,6,881.07
1995,5,7,881.07
1995,5,8,881.07
1995,5,9,881.33
1995,5,10,878.87
1995,5,11,880.25
1995,5,12,881.07
1995,5,13,879.35
1995,5,14,879.35
1995,5,15,879.35
1995,5,16,877.45
1995,5,17,875.17
1995,5,18,874.74
1995,5,19,875.75
1995,5,20,873.52
1995,5,21,873.52
1995,5,22,873.52
1995,5,23,871.11
1995,5,24,869.95
1995,5,25,870.55
1995,5,26,872.96
1995,5,27,872.66
1995,5,28,872.66
1995,5,29,872.66
1995,5,30,872.66
1995,5,31,876.36
1995,6,1,876.62
1995,6,2,877.22
1995,6,3,875.99
1995,6,4,875.99
1995,6,5,875.99
1995,6,6,874.81
1995,6,7,873.06
1995,6,8,871.02
1995,6,9,871.93
1995,6,10,871.94
1995,6,11,871.94
1995,6,12,871.94
1995,6,13,873.74
1995,6,14,875.28
1995,6,15,873.78
1995,6,16,872.54
1995,6,17,873.91
1995,6,18,873.91
1995,6,19,873.91
1995,6,20,873.91
1995,6,21,875.59
1995,6,22,875.32
1995,6,23,874.81
1995,6,24,873.64
1995,6,25,873.64
